CODE,NAME,REGION,DISTRICT,WARD,OWNERSHIP,LONGITUDE,LATITUDE,PASS_RATE,AVG_MARK,CHANGE_PREVIOUS_YEAR,RANK,YEAR_OF_RESULT
PS2406-030,MABOGO PR. SCHOOL,GEITA,NYANG'HWALE,NYUGWA,GOVERNMENT,32.74093901,-3.217454914,20.72,79.48,-8.5,14306,2014
PS2406-031,MHAMA PR. SCHOOL,GEITA,NYANG'HWALE,SHABAKA,GOVERNMENT,32.50678596,-2.966231099,66.67,104.48,14.92,7936,2014
PS2406-032,MIMBILI PR. SCHOOL,GEITA,NYANG'HWALE,NYUGWA,GOVERNMENT,32.72213211,-3.266303367,34.55,92.16,10.43,11438,2014
PS2406-033,MWAMAKILIGA PR. SCHOOL,GEITA,NYANG'HWALE,IZUNYA,GOVERNMENT,32.67231728,-3.245932811,79.49,123.77,35.33,3642,2014
PS2406-034,MWINGIRO PR. SCHOOL,GEITA,NYANG'HWALE,MWINGIRO,GOVERNMENT,32.50212568,-3.140342335,96,142.84,8.06,1624,2014
PS2406-036,NG'WEJA PR. SCHOOL,GEITA,NYANG'HWALE,NYUGWA,GOVERNMENT,32.75669832,-3.18362317,10,76.95,-20.82,14733,2014
PS2406-037,NHWIGA PR. SCHOOL,GEITA,NYANG'HWALE,KAKORA,GOVERNMENT,32.75525791,-3.06845484,56.25,106.1,25.12,7455,2014
PS2406-038,NUNDU PR. SCHOOL,GEITA,NYANG'HWALE,BUKWIMBA,GOVERNMENT,32.65443461,-3.369597402,61.11,101.39,5.94,8816,2014
PS2406-039,NYABULANDA PR. SCHOOL,GEITA,NYANG'HWALE,NYABULANDA,GOVERNMENT,32.57668203,-3.137281306,100,145.63,8.02,1434,2014
PS2406-040,NYAKASWI PR. SCHOOL,GEITA,NYANG'HWALE,NYANG'HWALE,GOVERNMENT,32.54749409,-3.076836564,25,81.93,-13.91,13869,2014
PS2406-041,NYAMGOGWA PR. SCHOOL,GEITA,NYANG'HWALE,SHABAKA,GOVERNMENT,32.41362319,-2.954786742,90.74,140.52,31.73,1791,2014
PS2406-042,NYAMIKONZE PR. SCHOOL,GEITA,NYANG'HWALE,MWINGIRO,GOVERNMENT,32.5333832,-3.178479821,65,103.37,17.49,8225,2014
PS2406-043,NYAMTUKUZA PR. SCHOOL,GEITA,NYANG'HWALE,KAKORA,GOVERNMENT,32.73735812,-3.030552797,63.41,109.41,18.15,6589,2014
PS2406-044,NYANGALAMILA PR. SCHOOL,GEITA,NYANG'HWALE,KAKORA,GOVERNMENT,32.73857153,-3.147069014,52.94,101.29,17.75,8854,2014
PS2406-045,NYANG'HOLONGO PR. SCHOOL,GEITA,NYANG'HWALE,BUKWIMBA,GOVERNMENT,32.60283783,-3.406778067,70,113.4,24.94,5662,2014
PS2406-046,NYANG'HWALE-'B' PR. SCHOOL,GEITA,NYANG'HWALE,NYANG'HWALE,GOVERNMENT,32.59112238,-3.078862643,45.65,97.3,-11.46,10022,2014
PS2406-047,NYANG'HWALE-'A' PR. SCHOOL,GEITA,NYANG'HWALE,NYANG'HWALE,GOVERNMENT,32.59268384,-3.042929195,47.5,101.05,1.63,8921,2014
PS2406-048,NYARUBELE PR. SCHOOL,GEITA,NYANG'HWALE,NYIJUNDU,GOVERNMENT,32.69857494,-3.115538673,70.59,109.94,15.4,6478,2014
PS2406-049,NYARUGUGUNA PR. SCHOOL,GEITA,NYANG'HWALE,NYIJUNDU,GOVERNMENT,32.62292294,-3.063187136,52.78,109.14,-0.29,6647,2014
PS2406-050,NYIJUNDU PR. SCHOOL,GEITA,NYANG'HWALE,NYIJUNDU,GOVERNMENT,32.60408704,-3.147129597,93.88,130.98,4.57,2706,2014
PS2406-051,SHABAKA PR. SCHOOL,GEITA,NYANG'HWALE,SHABAKA,GOVERNMENT,32.45428611,-2.991374198,23.88,85.21,-15.55,13205,2014
PS2406-052,SHIBALANGA PR. SCHOOL,GEITA,NYANG'HWALE,BUSOLWA,GOVERNMENT,32.57465469,-2.959836126,62.22,106.4,2.16,7371,2014
PS2406-053,SHIBUMBA PR. SCHOOL,GEITA,NYANG'HWALE,BUSOLWA,GOVERNMENT,32.54273189,-2.994816374,31.03,88.83,-8.52,12296,2014
PS2406-054,WAVU PR. SCHOOL,GEITA,NYANG'HWALE,SHABAKA,GOVERNMENT,32.39925432,-3.002436444,54.55,102.86,-20.89,8385,2014
PS2406-055,GULUMBAI PR. SCHOOL,GEITA,NYANG'HWALE,,,32.60408704,-3.147129597,73.17,113.12,0,5715,2014
PS2406-056,ALBERT MNALI PR. SCHOOL,GEITA,NYANG'HWALE,,,32.60408704,-3.147129597,79.31,122,0,3924,2014
PS2406-057,NGELELA PR. SCHOOL,GEITA,NYANG'HWALE,,,32.60408704,-3.147129597,56.25,109.27,0,6622,2014
PS2501-001,CHAMALENDI PR. SCHOOL,KATAVI,MLELE,MWAMAPULI,GOVERNMENT,31.38061469,-7.123157246,91.3,123.17,18.62,3733,2014
PS2501-002,IKUBA PR. SCHOOL,KATAVI,MLELE,IKUBA,GOVERNMENT,31.23956415,-7.096276244,97.83,159.63,30.33,760,2014
PS2501-003,ILALANGULU PR. SCHOOL,KATAVI,MLELE,KIBAONI,GOVERNMENT,31.13964785,-7.120967087,60.61,100.48,-18.87,9081,2014
PS2501-004,ILELA PR. SCHOOL,KATAVI,MLELE,ILELA,GOVERNMENT,32.09286194,-6.812837701,72.97,110,0.47,6460,2014
PS2501-005,ILUNDE PR. SCHOOL,KATAVI,MLELE,ILUNDE,GOVERNMENT,32.48717732,-6.743765169,43.24,95.16,25.03,10636,2014
PS2501-006,INYONGA PR. SCHOOL,KATAVI,MLELE,INYONGA,GOVERNMENT,32.05470783,-6.7214479,67.5,114.53,7.67,5428,2014
PS2501-007,IZIWASUNGU PR. SCHOOL,KATAVI,MLELE,KASANSA,GOVERNMENT,31.42397433,-7.417550328,27.5,83.53,9.29,13560,2014
PS2501-008,KAKUNI PR. SCHOOL,KATAVI,MLELE,KIBAONI,GOVERNMENT,31.115407,-7.092435,63.64,110.73,25.76,6271,2014
PS2501-009,KAMALAMPAKA PR. SCHOOL,KATAVI,MLELE,INYONGA,GOVERNMENT,32.13447441,-6.744388874,83.33,116.83,32.26,4916,2014
PS2501-010,KAMSISI PR. SCHOOL,KATAVI,MLELE,INYONGA,GOVERNMENT,32.10996263,-6.650059713,22.58,90.77,-5.13,11797,2014
PS2501-011,KANINDI PR. SCHOOL,KATAVI,MLELE,MAMBA,GOVERNMENT,31.38047841,-7.284020171,75,113.36,5.01,5671,2014
PS2501-012,KASHISHI PR. SCHOOL,KATAVI,MLELE,IKUBA,GOVERNMENT,31.29239532,-7.074953604,46.15,102.12,12.87,8595,2014
PS2501-013,KIKONKO PR. SCHOOL,KATAVI,MLELE,KASANSA,GOVERNMENT,31.42042693,-7.462135018,48,96.28,30.58,10311,2014
PS2501-014,KILIDA PR. SCHOOL,KATAVI,MLELE,MAMBA,GOVERNMENT,31.36416873,-7.420191651,71.43,107.07,-1.68,7174,2014
PS2501-015,KUSA PR. SCHOOL,KATAVI,MLELE,UTENDE,GOVERNMENT,31.99208115,-6.704698878,47.62,100.67,17.9,9027,2014
PS2501-016,LUCHIMA PR. SCHOOL,KATAVI,MLELE,MAJIMOTO,GOVERNMENT,31.55562184,-7.248259972,5.56,71.44,15.44,15317,2014
PS2501-017,MAJIMOTO PR. SCHOOL,KATAVI,MLELE,MAJIMOTO,GOVERNMENT,31.39197422,-7.252358592,71.19,117.03,5.98,4876,2014
PS2501-018,MAKUYUGU PR. SCHOOL,KATAVI,MLELE,MAMBA,GOVERNMENT,31.41458924,-7.364275155,39.58,99.54,0.73,9360,2014
PS2501-019,MAMBA PR. SCHOOL,KATAVI,MLELE,MAMBA,GOVERNMENT,31.36720674,-7.327791248,97.18,138.99,20.99,1925,2014
PS2501-020,MAPILI PR. SCHOOL,KATAVI,MLELE,ILELA,GOVERNMENT,32.13045737,-6.799863897,87.18,134.23,20.74,2376,2014
PS2501-021,MASIGO PR. SCHOOL,KATAVI,MLELE,ILELA,GOVERNMENT,32.04501636,-6.82819404,50,100,9.2,9216,2014
PS2501-022,MBEDE PR. SCHOOL,KATAVI,MLELE,MBEDE,GOVERNMENT,31.32153089,-7.206766931,32.65,86.63,0.71,12853,2014
PS2501-023,MGOMBE PR. SCHOOL,KATAVI,MLELE,UTENDE,GOVERNMENT,32.00007269,-6.658587117,76.19,117.1,26.85,4858,2014
PS2501-024,MINYOSO PR. SCHOOL,KATAVI,MLELE,MBEDE,GOVERNMENT,31.32824808,-7.167385954,40,84,20.57,13452,2014
PS2501-025,MIRUMBA PR. SCHOOL,KATAVI,MLELE,KIBAONI,GOVERNMENT,31.07278347,-7.095487333,65.22,114.2,7.48,5500,2014
PS2501-026,MKWAJUNI PR. SCHOOL,KATAVI,MLELE,MWAMAPULI,GOVERNMENT,31.34104998,-7.132113507,87.5,119.5,44.45,4372,2014
PS2501-027,MSADYA PR. SCHOOL,KATAVI,MLELE,USEVYA,GOVERNMENT,31.30241273,-7.127452142,46.15,92.54,-22.55,11345,2014
PS2501-028,MTAKUJA PR. SCHOOL,KATAVI,MLELE,NSENKWA,GOVERNMENT,31.1731598,-6.382062678,75.86,108.17,-9.24,6877,2014
PS2501-029,MWAMAPULI PR. SCHOOL,KATAVI,MLELE,MWAMAPULI,GOVERNMENT,31.37153367,-7.154230998,41.51,99.62,9.72,9337,2014
PS2501-030,MWAMATIGA PR. SCHOOL,KATAVI,MLELE,MBEDE,GOVERNMENT,31.40514503,-7.20721085,26.47,81,-7.17,14035,2014
PS2501-031,NSENKWA PR. SCHOOL,KATAVI,MLELE,NSENKWA,GOVERNMENT,32.01694172,-6.776691222,93.33,127.27,41.5,3139,2014
PS2501-032,NTASWA PR. SCHOOL,KATAVI,MLELE,MAMBA,GOVERNMENT,31.36372045,-7.384527554,45.45,95.82,-28.38,10434,2014
PS2501-034,RUNGWA PR. SCHOOL,KATAVI,MLELE,KASANSA,GOVERNMENT,31.38980613,-7.459510776,59.68,108.65,7.61,6763,2014
PS2501-035,TUPINDO PR. SCHOOL,KATAVI,MLELE,MBEDE,GOVERNMENT,31.338773,-7.190327,21.43,72.86,-17.48,15208,2014
PS2501-036,UKINGWAMINZI PR. SCHOOL,KATAVI,MLELE,MWAMAPULI,GOVERNMENT,31.431112,-7.149858,88.89,127.17,10.23,3148,2014
PS2501-037,USEVYA PR. SCHOOL,KATAVI,MLELE,USEVYA,GOVERNMENT,31.22792998,-7.111259274,80.7,119.46,-5.05,4381,2014
PS2501-038,WACHAWASEME PR. SCHOOL,KATAVI,MLELE,UTENDE,GOVERNMENT,31.99048521,-6.732824573,58.82,109.65,20.03,6528,2014
PS2502-001,AZIMIO PR. SCHOOL,KATAVI,MPANDA MJI,MPANDA HOTEL,GOVERNMENT,31.07179068,-6.346505088,100,135,29.72,2301,2014
PS2502-002,ILEMBO PR. SCHOOL,KATAVI,MPANDA MJI,ILEMBO,GOVERNMENT,31.072784,-6.380648225,100,147,48.88,1345,2014
PS2502-003,KAKESE PR. SCHOOL,KATAVI,MPANDA MJI,KAKESE,GOVERNMENT,31.00078104,-6.407225013,97.87,150.23,38.88,1157,2014
PS2502-004,KAMAKUKA PR. SCHOOL,KATAVI,MPANDA MJI,MAJENGO,GOVERNMENT,30.98261205,-6.350432689,69.23,111.46,10.42,6068,2014
PS2502-005,KASHATO PR. SCHOOL,KATAVI,MPANDA MJI,ILEMBO,GOVERNMENT,31.06901487,-6.344487613,92.45,134.4,20.52,2356,2014
PS2502-006,KASHAULILI PR. SCHOOL,KATAVI,MPANDA MJI,KASHAULILI,GOVERNMENT,31.07556728,-6.344276917,80.39,112.69,0.17,5815,2014
PS2502-007,KASIMBA PR. SCHOOL,KATAVI,MPANDA MJI,KAWAJENSE,GOVERNMENT,31.07664437,-6.358421336,78.57,117.75,11.95,4726,2014
PS2502-008,KATAVI PR. SCHOOL,KATAVI,MPANDA MJI,MAKANYAGIO,GOVERNMENT,31.06827914,-6.345497479,87.21,130.45,18.25,2764,2014
PS2502-009,MAJENGO PR. SCHOOL,KATAVI,MPANDA MJI,MAJENGO,GOVERNMENT,31.0715655,-6.346305344,92.75,127.55,-1.33,3104,2014
PS2502-010,MAKANYAGIO PR. SCHOOL,KATAVI,MPANDA MJI,MAKANYAGIO,GOVERNMENT,31.06317538,-6.33528004,74.47,117.13,16.3,4853,2014
PS2502-011,MAPINDUZI PR. SCHOOL,KATAVI,MPANDA MJI,NSEMULWA,GOVERNMENT,31.07767103,-6.395765255,61.54,105.77,-0.31,7544,2014
PS2502-012,MBUGANI PR. SCHOOL,KATAVI,MPANDA MJI,MISUNKUMILO,GOVERNMENT,30.9892657,-6.426093177,96.15,138.08,33.72,2004,2014
PS2502-013,MISUNKUMILO PR. SCHOOL,KATAVI,MPANDA MJI,SHANWE,GOVERNMENT,31.05376704,-6.345280432,92.16,130.41,13.23,2768,2014
PS2502-014,MKAPA PR. SCHOOL,KATAVI,MPANDA MJI,KAWAJENSE,GOVERNMENT,31.08809503,-6.32387197,100,152.08,39.6,1069,2014
PS2502-015,MPANDA PR. SCHOOL,KATAVI,MPANDA MJI,KAKESE,GOVERNMENT,31.06549693,-6.352466853,82.76,126.17,26.05,3292,2014
PS2502-016,MSAKILA PR. SCHOOL,KATAVI,MPANDA MJI,KASHAULILI,GOVERNMENT,31.07778822,-6.339963467,98.26,136.35,12.06,2149,2014
PS2502-017,MUUNGANO PR. SCHOOL,KATAVI,MPANDA MJI,MPANDA HOTEL,GOVERNMENT,31.06599415,-6.352414464,68.97,109.02,6.6,6673,2014
PS2502-018,MWAMKULU PR. SCHOOL,KATAVI,MPANDA MJI,MWAMKULU,GOVERNMENT,30.92236762,-6.50413318,96.43,132.34,25.29,2576,2014
PS2502-019,MWANGAZA PR. SCHOOL,KATAVI,MPANDA MJI,,GOVERNMENT,31.0763228,-6.345238088,82.14,120.68,4.88,4134,2014
PS2502-020,NSEMULWA PR. SCHOOL,KATAVI,MPANDA MJI,NSEMULWA,GOVERNMENT,31.09236137,-6.345713283,100,161.17,55.92,711,2014
PS2502-021,NYERERE PR. SCHOOL,KATAVI,MPANDA MJI,KAWAJENSE,GOVERNMENT,31.08464796,-6.329916911,95.5,132.24,25.25,2582,2014
PS2502-022,SHANWE PR. SCHOOL,KATAVI,MPANDA MJI,SHANWE,GOVERNMENT,31.06578396,-6.319069963,78.67,115.71,7.82,5190,2014
PS2502-023,UHURU PR. SCHOOL,KATAVI,MPANDA MJI,KASHAULILI,GOVERNMENT,31.07502394,-6.344582299,97.96,140.47,12.42,1797,2014
PS2502-024,KAWANZIGE,KATAVI,MPANDA MJI,,,30.9894324,-6.408088594,100,174,0,430,2014
PS2503-001,BUGWE PR. SCHOOL,KATAVI,MPANDA VIJIJINI,MPANDANDOGO,GOVERNMENT,30.73754899,-5.985713555,9.09,78.27,14.46,14520,2014
PS2503-002,BUJOMBE PR. SCHOOL,KATAVI,MPANDA VIJIJINI,MWESE,GOVERNMENT,30.357409,-6.127689,12.5,80.46,14.94,14132,2014
PS2503-003,BULAMATA PR. SCHOOL,KATAVI,MPANDA VIJIJINI,MISHAMO,GOVERNMENT,30.63856605,-6.288165659,38.46,92.83,17.75,11256,2014
PS2503-004,BUSONGOLA PR. SCHOOL,KATAVI,MPANDA VIJIJINI,MISHAMO,GOVERNMENT,30.59566828,-5.803526693,41.35,94.92,-12.79,10701,2014
PS2503-005,IFUKUTWA PR. SCHOOL,KATAVI,MPANDA VIJIJINI,MPANDANDOGO,GOVERNMENT,30.98212574,-6.225795634,68.57,112.54,5.73,5843,2014
PS2503-006,IFUMBULA PR. SCHOOL,KATAVI,MPANDA VIJIJINI,MISHAMO,GOVERNMENT,30.50439125,-5.631229693,94.44,122.69,28.76,3804,2014
PS2503-007,IGAGALA PR. SCHOOL,KATAVI,MPANDA VIJIJINI,MPANDANDOGO,GOVERNMENT,31.03204877,-6.250195871,60.61,106.18,5.73,7428,2014
PS2503-008,IGALULA PR. SCHOOL,KATAVI,MPANDA VIJIJINI,MPANDANDOGO,GOVERNMENT,30.95277644,-6.22047527,94.74,135.25,33.11,2281,2014
PS2503-009,IKOLA PR. SCHOOL,KATAVI,MPANDA VIJIJINI,IKOLA,GOVERNMENT,30.40211749,-6.735587257,93.65,130.52,41.56,2751,2014
PS2503-010,ILANGU PR. SCHOOL,KATAVI,MPANDA VIJIJINI,MISHAMO,GOVERNMENT,30.37861948,-5.554006722,78.05,113.73,28.23,5602,2014
PS2503-011,ILEBULA PR. SCHOOL,KATAVI,MPANDA VIJIJINI,MPANDANDOGO,GOVERNMENT,30.56419613,-6.030090103,83.33,137.17,6.37,2084,2014
PS2503-012,IPWAGA PR. SCHOOL,KATAVI,MPANDA VIJIJINI,MISHAMO,GOVERNMENT,30.35619634,-5.638510587,55.68,103.24,16.89,8270,2014
PS2503-013,ISENGA PR. SCHOOL,KATAVI,MPANDA VIJIJINI,MISHAMO,GOVERNMENT,30.47483707,-5.576604618,62.86,107.51,30.44,7065,2014
PS2503-014,ISENGULE PR. SCHOOL,KATAVI,MPANDA VIJIJINI,IKOLA,GOVERNMENT,30.39556793,-6.731413476,55.36,104.21,20.31,8006,2014
PS2503-015,ISUBANGALA PR. SCHOOL,KATAVI,MPANDA VIJIJINI,MISHAMO,GOVERNMENT,30.35361172,-5.531031769,45.78,102,21.23,8627,2014
PS2503-016,ISUMBWE PR. SCHOOL,KATAVI,MPANDA VIJIJINI,MISHAMO,GOVERNMENT,30.49388946,-5.714983864,50,99.49,21.05,9376,2014
PS2503-017,ITUNYA PR. SCHOOL,KATAVI,MPANDA VIJIJINI,KAPALAMSENGA,GOVERNMENT,30.50611625,-6.847491214,96.43,157.57,86.57,837,2014
PS2503-018,KABANGA PR. SCHOOL,KATAVI,MPANDA VIJIJINI,MISHAMO,GOVERNMENT,30.42809028,-5.531594404,36.17,91,18.98,11732,2014
PS2503-019,KABUNGU PR. SCHOOL,KATAVI,MPANDA VIJIJINI,KABUNGU,GOVERNMENT,30.98657424,-6.295607115,73.08,101.88,11.14,8662,2014
PS2503-020,KAFISHA PR. SCHOOL,KATAVI,MPANDA VIJIJINI,IKOLA,GOVERNMENT,30.45151647,-6.732847105,100,127.2,43.7,3144,2014
PS2503-021,KALILANKULUKULU PR. SCHOOL,KATAVI,MPANDA VIJIJINI,KABUNGU,GOVERNMENT,30.93866213,-6.365736802,96.88,132.41,-0.59,2570,2014
PS2503-022,KAMJELA PR. SCHOOL,KATAVI,MPANDA VIJIJINI,MISHAMO,GOVERNMENT,30.56655583,-5.743947975,16.24,75.69,3.54,14900,2014
PS2503-023,KAMSANGA PR. SCHOOL,KATAVI,MPANDA VIJIJINI,KABUNGU,GOVERNMENT,30.82795658,-6.332378182,55.56,99.61,-0.95,9343,2014
PS2503-024,KAPALAMSENGA PR. SCHOOL,KATAVI,MPANDA VIJIJINI,KAPALAMSENGA,GOVERNMENT,30.48977697,-6.812738207,55.26,103.99,12.97,8069,2014
PS2503-025,KAPANGA PR. SCHOOL,KATAVI,MPANDA VIJIJINI,KATUMA,GOVERNMENT,30.603821,-6.304728645,94.44,151.33,17.97,1104,2014
PS2503-026,KAPEMBA PR. SCHOOL,KATAVI,MPANDA VIJIJINI,MISHAMO,GOVERNMENT,30.54527732,-5.611934995,48.53,98.66,4.94,9597,2014
PS2503-027,KAREMA PR. SCHOOL,KATAVI,MPANDA VIJIJINI,KAREMA,GOVERNMENT,30.43941019,-6.817155113,46.43,98.65,11.72,9600,2014
PS2503-028,KASANGANTONGWE PR. SCHOOL,KATAVI,MPANDA VIJIJINI,IKOLA,GOVERNMENT,30.35146381,-6.672980747,0,79.43,-4.41,14312,2014
PS2503-029,KASEKESE PR. SCHOOL,KATAVI,MPANDA VIJIJINI,SIBWESA,GOVERNMENT,30.69723273,-6.544881944,81.4,124.16,6.82,3582,2014
PS2503-030,KASINDE PR. SCHOOL,KATAVI,MPANDA VIJIJINI,KABUNGU,GOVERNMENT,30.91974724,-6.296213026,42.86,97.71,3.47,9901,2014
PS2503-031,KATUMA PR. SCHOOL,KATAVI,MPANDA VIJIJINI,KATUMA,GOVERNMENT,30.71062721,-6.320828227,91.67,112.83,24.83,5766,2014
PS2503-032,KUSI PR. SCHOOL,KATAVI,MPANDA VIJIJINI,MISHAMO,GOVERNMENT,30.55028098,-5.82690364,26.67,88.84,6.74,12290,2014
PS2503-033,LAKE TANGANYIKA PR. SCHOOL,KATAVI,MPANDA VIJIJINI,IKOLA,GOVERNMENT,30.41672301,-6.749744444,87.27,119.47,35.91,4378,2014
PS2503-034,LUGONESI PR. SCHOOL,KATAVI,MPANDA VIJIJINI,MWESE,GOVERNMENT,30.29729223,-6.158521615,54.17,107.6,13.35,7035,2014
PS2503-035,LWEGA PR. SCHOOL,KATAVI,MPANDA VIJIJINI,MWESE,GOVERNMENT,30.36085558,-6.193179812,55.17,103.24,8.62,8268,2014
PS2503-036,MAZWE PR. SCHOOL,KATAVI,MPANDA VIJIJINI,MISHAMO,GOVERNMENT,30.42080158,-5.598041893,46.88,96.88,21.64,10139,2014
PS2503-037,MCHAKAMCHAKA PR. SCHOOL,KATAVI,MPANDA VIJIJINI,MPANDANDOGO,GOVERNMENT,30.56419613,-6.030090103,61.54,104,-6.13,8059,2014
PS2503-038,MGANSA PR. SCHOOL,KATAVI,MPANDA VIJIJINI,MISHAMO,GOVERNMENT,30.32239969,-5.602263531,55.71,111.29,31.42,6110,2014
PS2503-039,MILALA PR. SCHOOL,KATAVI,MPANDA VIJIJINI,KABUNGU,GOVERNMENT,31.03194345,-6.309522364,63.16,102.74,-5.31,8419,2014
PS2503-040,MISHAMO PR. SCHOOL,KATAVI,MPANDA VIJIJINI,MISHAMO,GOVERNMENT,30.553838,-5.502276,49.21,102.16,-17.88,8583,2014
PS2503-041,MLIBANSI PR. SCHOOL,KATAVI,MPANDA VIJIJINI,MISHAMO,GOVERNMENT,30.32722743,-5.69427934,30.16,87.63,6.06,12603,2014
PS2503-042,MNYAGALA PR. SCHOOL,KATAVI,MPANDA VIJIJINI,KABUNGU,GOVERNMENT,30.78397821,-6.415609222,64.71,108.76,6.63,6740,2014
PS2503-043,MPANDANDOGO PR. SCHOOL,KATAVI,MPANDA VIJIJINI,MPANDANDOGO,GOVERNMENT,30.98820586,-6.187666819,50.98,106.73,6.63,7286,2014
PS2503-044,MPEMBE PR. SCHOOL,KATAVI,MPANDA VIJIJINI,KATUMA,GOVERNMENT,30.7118352,-6.267755785,34.48,90.17,12.08,11972,2014
PS2503-045,MWESE PR. SCHOOL,KATAVI,MPANDA VIJIJINI,MWESE,GOVERNMENT,30.31542368,-6.186861254,73.68,124,39.03,3605,2014
PS2503-046,NGOMALUSAMBO PR. SCHOOL,KATAVI,MPANDA VIJIJINI,MPANDANDOGO,GOVERNMENT,31.03649521,-6.213397476,58.33,107.04,22.08,7185,2014
PS2503-047,RUGUFU PR. SCHOOL,KATAVI,MPANDA VIJIJINI,MISHAMO,GOVERNMENT,30.43026734,-5.660966079,31.94,92.31,3.06,11389,2014
PS2503-048,SIBWESA PR. SCHOOL,KATAVI,MPANDA VIJIJINI,SIBWESA,GOVERNMENT,30.74705942,-6.496621129,56.76,102.89,-12.32,8377,2014
PS2503-049,VIKONGE PR. SCHOOL,KATAVI,MPANDA VIJIJINI,MPANDANDOGO,GOVERNMENT,30.93399628,-6.086838121,92.31,134.92,-2.63,2309,2014
PS2504-001,BARUTI PR. SCHOOL,KATAVI,NSIMBO,MNYAKI,GOVERNMENT,33.3054932,-6.0328388,50,99.46,-4.1,9381,2014
PS2504-002,BULEMBO PR. SCHOOL,KATAVI,NSIMBO,KANOGE,GOVERNMENT,33.3054932,-6.0328388,46.15,98.31,10.39,9701,2014
PS2504-003,DIRIFU PR. SCHOOL,KATAVI,NSIMBO,ITENKA,GOVERNMENT,33.3054932,-6.0328388,38.1,95.29,1.06,10598,2014
PS2504-004,IBINDI PR. SCHOOL,KATAVI,NSIMBO,MACHIMBONI,GOVERNMENT,33.3054932,-6.0328388,41.1,95.55,18.62,10521,2014
PS2504-005,IKOLONGO PR. SCHOOL,KATAVI,NSIMBO,IKOLONGO,GOVERNMENT,33.3054932,-6.0328388,35.29,94.71,6.76,10762,2014
PS2504-006,IKONDAMOYO PR. SCHOOL,KATAVI,NSIMBO,URUWIRA,GOVERNMENT,33.3054932,-6.0328388,64.71,116.06,25.82,5092,2014
PS2504-007,ISANJANDUGU PR. SCHOOL,KATAVI,NSIMBO,NSIMBO,GOVERNMENT,33.3054932,-6.0328388,58.06,114.65,26.68,5405,2014
PS2504-008,ISINDE PR. SCHOOL,KATAVI,NSIMBO,MTAPENDA,GOVERNMENT,33.3054932,-6.0328388,32.5,91.67,5.79,11560,2014
PS2504-009,ITENKA 'A' PR. SCHOOL,KATAVI,NSIMBO,ITENKA,GOVERNMENT,33.3054932,-6.0328388,56.12,105.92,15.64,7506,2014
PS2504-010,ITENKA 'B' PR. SCHOOL,KATAVI,NSIMBO,ITENKA,GOVERNMENT,33.3054932,-6.0328388,23.68,86.95,-8.95,12784,2014
PS2504-011,IVUNGWE PR. SCHOOL,KATAVI,NSIMBO,IVUNGWE,GOVERNMENT,33.3054932,-6.0328388,36.76,95.29,-13.17,10595,2014
PS2504-012,IWIMBI PR. SCHOOL,KATAVI,NSIMBO,,,33.3054932,-6.0328388,50,103.85,0,8106,2014
PS2504-013,KABUGA PR. SCHOOL,KATAVI,NSIMBO,KANOGE,GOVERNMENT,33.3054932,-6.0328388,48.21,101.63,10.06,8747,2014
PS2504-014,KABURONGE PR. SCHOOL,KATAVI,NSIMBO,LITAPUNGA,GOVERNMENT,33.3054932,-6.0328388,86.89,139.31,25.9,1894,2014
PS2504-015,KAJEJE PR. SCHOOL,KATAVI,NSIMBO,IKOLONGO,GOVERNMENT,33.3054932,-6.0328388,27.69,85.58,-4.72,13094,2014
PS2504-016,KALUNGU PR. SCHOOL,KATAVI,NSIMBO,KALUNGU,GOVERNMENT,33.3054932,-6.0328388,58.06,102.23,0.93,8553,2014
PS2504-017,KAMBUZI PR. SCHOOL,KATAVI,NSIMBO,KAMINULA,GOVERNMENT,33.3054932,-6.0328388,67.5,112.2,-12.93,5925,2014
PS2504-018,KAMINULA PR. SCHOOL,KATAVI,NSIMBO,KAMINULA,GOVERNMENT,33.3054932,-6.0328388,77.42,115.48,8.11,5236,2014
PS2504-019,KANOGE PR. SCHOOL,KATAVI,NSIMBO,KANOGE,GOVERNMENT,33.3054932,-6.0328388,40.31,95.08,-3.23,10665,2014
PS2504-020,KAPALALA PR. SCHOOL,KATAVI,NSIMBO,KAPALALA,GOVERNMENT,33.3054932,-6.0328388,24,82.8,-15.06,13694,2014
PS2504-021,KASOKOLA PR. SCHOOL,KATAVI,NSIMBO,KASOKOLA,GOVERNMENT,33.3054932,-6.0328388,56.52,104.57,5.79,7901,2014
PS2504-022,KATISUNGA PR. SCHOOL,KATAVI,NSIMBO,MACHIMBONI,GOVERNMENT,33.3054932,-6.0328388,25,83.56,1.53,13549,2014
PS2504-023,KATUMBA PR. SCHOOL,KATAVI,NSIMBO,TAMBAZI,GOVERNMENT,33.3054932,-6.0328388,55.77,102.33,-2.39,8528,2014
PS2504-024,LUKAMA PR. SCHOOL,KATAVI,NSIMBO,KAMBUZI HALT,GOVERNMENT,33.3054932,-6.0328388,16.67,82.88,-37.64,13680,2014
PS2504-025,MAGAMBA PR. SCHOOL,KATAVI,NSIMBO,MAGAMBA,GOVERNMENT,33.3054932,-6.0328388,63.83,107.28,3.62,7132,2014
PS2504-026,MANDELA PR. SCHOOL,KATAVI,NSIMBO,KAMBUZI HALT,GOVERNMENT,33.3054932,-6.0328388,52.94,100.24,-15.14,9152,2014
